Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Customer_Name,Email,City,Product_Name,Category,Price
15271,8669,3430,2023-05-19,2.0,Wanda Arellano,jose36@hotmail.com,Jessetown,Then,Electronics,380.04
15272,7978,4603,2024-10-13,5.0,Timothy Rios,pruiz@moon.com,Lake Andrew,Station,Furniture,25.59
15273,7197,9952,2024-02-09,6.0,Denise Cruz,hhill@brown.info,Thompsonport,Congress,Toys,339.32
15274,428,6772,2024-08-06,1.0,Monica Cohen,paul69@gmail.com,Powersberg,Fish,Books,13.66
15275,6840,9271,2024-07-03,10.0,Jennifer Gonzales,bjones@hotmail.com,North Tiffany,Western,Toys,156.1
15276,382,8234,2025-01-31,5.0,Christopher Lee,wendy50@hotmail.com,Lake Rita,Buy,Electronics,66.82
15277,5282,7207,2024-04-01,7.0,Amanda Weaver,megan61@yahoo.com,West Matthew,Hard,Toys,54.13
15278,2872,1511,2024-05-08,1.0,Alexander Jackson,bday@yahoo.com,South Stephen,Cause,Books,15.96
15279,8190,5292,2024-01-29,4.0,Timothy Johnson,matthewsmith@hotmail.com,Michelleville,Method,Books,19.0
15280,6324,143,2024-02-16,2.0,Catherine Moss,riosjames@snow.info,Browntown,Friend,Electronics,121.69
15281,4111,8342,2024-10-02,3.0,Theresa Jones,steven08@yahoo.com,West Theresa,Executive,Books,321.5
15282,3744,5537,2023-12-14,2.0,Brandon Rivera,clarkteresa@gmail.com,South Anne,Still,Toys,411.61
15283,8660,2831,2024-12-31,5.0,Timothy Vang,hsullivan@mccarty.com,Bakerborough,Choice,Books,388.93
15284,6844,9813,2024-05-25,8.0,Gabriella Henderson,christopherrich@yahoo.com,Ericton,Almost,Electronics,356.9
15285,1051,10044,2025-03-16,4.0,Deanna Johnson,vlozano@gmail.com,New Hannah,Why,Furniture,178.53
15286,8405,6858,2023-06-10,8.0,Dr. David Evans Md,ramirezamanda@oconnor-bell.biz,North Robin,Fly,Electronics,468.34
15287,3926,2485,2024-01-17,3.0,Christina Martinez Dvm,jackalexander@ayala.com,Bruceside,Surface,Books,161.45
15288,957,4472,2024-01-31,5.0,Jeanne Campbell,jenniferpollard@hahn.info,Harrisonport,Probably,Books,172.71
15289,2144,10056,2023-10-19,9.0,Juan Collier,markcummings@hotmail.com,Murrayborough,Against,Electronics,157.41
15290,6959,8850,2024-12-04,4.0,Roger Glass,rjones@gmail.com,Lake Josephport,Teacher,Books,408.86
15291,5734,6351,2024-06-14,7.0,Gloria Haynes Md,samantha78@yahoo.com,Millerberg,Mrs,Electronics,100.34
15292,6444,4725,2023-11-07,7.0,Joseph Mercer,jeremylewis@yahoo.com,Stevenmouth,Much,Toys,283.69
15293,8545,9795,2024-06-09,10.0,Veronica Stanley,prattalfred@cox.com,Port Stephen,Along,Toys,259.74
15294,6171,4072,2023-11-18,8.0,Anthony Olson,lrodriguez@hotmail.com,Port Karenhaven,Book,Books,253.92
15295,3059,2733,2024-06-16,8.0,Anthony Cunningham,samantha07@yahoo.com,New Joshua,Conference,Furniture,424.78
15296,6205,4556,2024-01-24,6.0,Carol Lawrence,michaelfisher@king.com,Antoniofurt,There,Books,405.53
15297,2432,6100,2024-12-23,8.0,Eric Lee,frankshawn@yahoo.com,Laurenmouth,Even,Furniture,236.85
15298,4326,8495,2024-01-27,4.0,Anna White,zspencer@hotmail.com,Port Kaitlinchester,Cause,Books,199.63
15299,3333,7157,2024-05-21,6.0,Christina Allen,jeff01@davis-martinez.com,Katherineberg,Call,Furniture,101.39
15300,7151,6515,2025-01-12,4.0,Dennis Torres,garrett84@yahoo.com,Nataliemouth,This,Electronics,279.41
15301,2017,2512,2023-09-09,5.0,Matthew Russell,cedwards@yahoo.com,East Ryanborough,Speak,Books,488.94
15302,5293,8322,2024-09-10,6.0,Brandi Holmes,lisamora@gmail.com,West Jaredhaven,Fire,Books,331.76
15303,3299,8787,2023-11-22,1.0,Kayla Garcia,stanleyclayton@williams.com,West Carl,Attorney,Toys,161.87
15304,292,2171,2023-09-29,2.0,Kari Henderson,joshua67@murray-mitchell.biz,Port Peter,Wife,Books,49.84
15305,2548,9064,2024-05-14,2.0,Jennifer Anderson,jeremy21@clark-craig.com,South Ronald,Poor,Toys,309.73
15306,9301,1300,2023-04-16,6.0,Jacqueline Snyder,eburgess@hotmail.com,Newmanside,Stuff,Books,70.83
15307,5799,8538,2023-04-15,3.0,Daniel Mejia,ycummings@yahoo.com,Greenville,Capital,Toys,32.72
15308,2041,9358,2024-03-08,7.0,Luis Chavez,johnhoward@hotmail.com,Port Robert,Pretty,Electronics,473.05
15309,5124,6749,2024-01-02,9.0,Keith Alvarez,bassnicole@hotmail.com,West Janice,Customer,Books,226.73
15310,4638,6728,2023-07-30,10.0,Daniel Baker,stephen40@dean-duncan.com,Garrettbury,Hundred,Furniture,11.44
15311,4505,6619,2024-12-21,8.0,Jamie Simpson,elizabethhubbard@gmail.com,North Emily,Per,Furniture,93.03
15312,4787,7773,2025-02-01,5.0,Bryan Thomas,trujilloscott@hughes.net,West Michael,Lose,Toys,212.78
15313,1658,4175,2023-07-21,7.0,Don Sullivan,joshua08@gmail.com,Daltonhaven,Wide,Toys,491.99
15314,532,6293,2024-05-16,1.0,Anthony Singh,kelsey74@fisher-duke.com,New Bruce,Write,Books,334.39
15315,9742,832,2024-05-14,6.0,,,,Collection,Electronics,430.99
15316,5775,997,2023-04-28,8.0,Kevin Murray,johnstokes@hotmail.com,Lake John,South,Furniture,108.65
15317,1926,3434,2023-07-30,1.0,Gary Carter,aberger@davenport-rojas.com,Allisonport,Ever,Books,175.13
15318,4524,3247,2023-06-09,8.0,Stephanie Simpson,kbrown@yahoo.com,Katherineville,Soldier,Furniture,385.25
15319,4679,626,2024-03-26,3.0,Angel Kim,joanmendez@yahoo.com,East Reginabury,Goal,Books,265.38
15320,1452,398,2023-08-15,3.0,Thomas Spencer,evelyn35@hotmail.com,Amandastad,If,Electronics,319.58
15321,7549,6683,2023-12-10,9.0,Lance Case,wolftina@chan.com,New Todd,Defense,Toys,428.9
15322,7934,272,2023-05-22,8.0,Matthew Williams,steven79@hotmail.com,Jasminmouth,Compare,Books,445.51
15323,430,1815,2023-10-28,4.0,Walter Foster,scott22@hotmail.com,Deniseview,Common,Books,379.16
15324,6110,8130,2024-01-23,7.0,Stephen Becker,paulrobles@yahoo.com,New Melissaberg,Series,Toys,119.62
15325,9203,9705,2023-04-10,4.0,Angela Gardner,edwardsmith@yahoo.com,West Chad,Key,Electronics,112.51
15326,5708,3172,2024-04-20,1.0,Amy Foster,eriksoto@gmail.com,Williamsville,Style,Toys,470.11
15327,8461,9992,2024-02-24,4.0,Jamie Bell,qlong@yahoo.com,Reedville,Once,Toys,24.11
15328,4589,3867,2025-03-04,6.0,Abigail Saunders,jbartlett@clark-macdonald.com,North Robert,Article,Furniture,75.26
15329,1689,9760,2023-05-26,1.0,Mr. Robert Ellis,adrianaadkins@smith-oliver.com,Guzmanborough,Admit,Furniture,445.12
15330,7911,7934,2024-12-24,9.0,Emily Daniel,donnaadams@gmail.com,Brownmouth,Professor,Electronics,369.96
15331,7584,7124,2023-12-16,4.0,Marissa Lee,jchase@patton.org,New Brendaport,Never,Furniture,284.65
15332,3215,878,2023-07-29,2.0,Billy Rodriguez,kara08@hotmail.com,Port Jasmine,Among,Books,131.1
15333,4618,8198,2024-06-25,10.0,Valerie Gibson,brownlinda@fisher.net,Barbaraville,Speech,Electronics,31.69
15334,7876,5321,2024-05-25,2.0,Mr. Carlos Morgan,bramirez@gmail.com,New Justin,Theory,Electronics,18.64
15335,5813,9240,2024-07-31,4.0,Rodney Ramos,alyssa40@yahoo.com,Smithstad,Participant,Books,346.95
15336,544,2719,2024-05-21,5.0,Richard Wyatt,cohensamantha@hotmail.com,East Thomasside,Way,Electronics,277.38
15337,3989,7364,2023-09-21,7.0,George Hull,powellashley@jones.org,South Johnville,Miss,Books,267.48
15338,6701,1037,2023-12-10,5.0,Laura Stein,emmawilson@hotmail.com,Mistyberg,Entire,Books,208.94
15339,2255,2940,2024-11-09,9.0,Mark Wright,andrew30@gmail.com,Lake Keith,Once,Furniture,409.96
15340,9773,2682,2024-05-22,7.0,,,,Remember,Toys,219.9
15341,2929,9861,2023-10-24,6.0,Michelle Lee,alexanderallen@bryant-vazquez.com,East Adam,Prepare,Furniture,229.75
15342,8425,3961,2023-12-30,9.0,Sherri Harding,zramsey@johnson.com,Lake Darryl,Represent,Books,349.37
15343,2333,4434,2023-11-16,7.0,Patrick Bridges,pparker@yahoo.com,Port Paulview,Foreign,Electronics,409.56
15344,6666,4269,2023-05-30,10.0,David Hall,richard77@yahoo.com,Hannahchester,Trouble,Toys,280.4
15345,4065,9044,2023-05-25,1.0,Laura Smith,vmercado@yahoo.com,Thomasberg,Doctor,Toys,302.33
15346,820,3055,2024-09-24,8.0,Jessica Thomas,kristingrant@delacruz.com,Careyland,Note,Toys,65.76
15347,3192,4962,2024-08-27,4.0,Suzanne Hines,laura55@hall.com,East Paigemouth,Notice,Furniture,110.87
15348,7246,9360,2025-03-16,4.0,Travis Hanna,josephlyons@yahoo.com,Angelashire,Group,Books,131.29
15349,7220,2515,2025-02-25,10.0,Amber Bradley,wilsondustin@hotmail.com,Teresaborough,Necessary,Furniture,152.01
15350,6068,5665,2024-11-14,9.0,Scott Hardy,wendy12@steele-fitzgerald.com,Larryton,Term,Toys,229.05
15351,4836,7061,2025-01-26,2.0,Jose Thompson,craighoffman@garcia.com,Jenniferview,Whose,Toys,205.7
15352,6169,4916,2023-11-11,1.0,Angela Ruiz,thomasjason@evans-davis.info,South Mitchell,Someone,Toys,241.18
15353,7870,6952,2024-01-28,3.0,Gloria Mason,cooperallen@hartman.biz,Mooneyburgh,Strategy,Furniture,499.61
15354,7708,5856,2023-10-21,6.0,Bradley Perez,hnichols@sanchez.org,Maddoxville,Citizen,Books,83.75
15355,4675,856,2024-08-08,9.0,Zachary Powell,tammyfrancis@yahoo.com,New Jennifer,Perform,Electronics,312.27
15356,2558,3127,2025-02-02,8.0,Steve Edwards,robinbowman@preston-moore.com,Brandiport,Sister,Toys,424.98
15357,2070,2269,2024-02-03,1.0,Kristin Coleman,kenneth74@warner.com,Millerchester,Recognize,Toys,97.76
15358,3338,7999,2023-12-05,10.0,Kristi Singleton,charleslarson@gmail.com,North Mary,Why,Furniture,137.57
15359,9316,6485,2024-08-01,5.0,Laura Wilson,spearstyler@howard.info,East Calvin,Huge,Books,315.32
15360,2562,1052,2023-05-11,2.0,Jill Goodwin,william14@robinson.com,East Matthew,Region,Furniture,239.33
15361,8292,6129,2024-05-17,1.0,Derek Floyd,annette44@yahoo.com,New Charlesmouth,Such,Toys,130.97
15362,6722,514,2024-01-09,3.0,Mrs. Amy Sosa,hclark@tran.com,Petermouth,Expert,Electronics,378.49
15363,1024,5855,2023-08-12,9.0,Michelle Ward,baileychris@yahoo.com,East Michaelview,Toward,Toys,461.74
15364,1343,5140,2023-07-16,3.0,Michelle Edwards,gjensen@ford-mitchell.biz,Port Deborah,Her,Electronics,72.88
15365,6776,2720,2025-03-01,5.0,Allen Shea,kmartin@gmail.com,Charlesbury,Pull,Furniture,235.99
15366,1106,737,2025-02-10,10.0,Connie Reese,susan37@meyer.com,West Christina,There,Electronics,247.42
15367,1025,8130,2024-03-06,8.0,Michael Weiss,kendraturner@hotmail.com,Lynchton,Series,Toys,119.62
15368,3861,5494,2024-10-05,8.0,Mark Logan,rmedina@burke.com,Sandrafurt,Base,Toys,345.48
15369,3941,3972,2023-08-02,9.0,Tracy Walker,rachael68@gmail.com,Pricemouth,Shoulder,Furniture,239.07
15370,6548,9492,2025-01-21,1.0,Joshua Dean,veronica92@yahoo.com,Wendyville,Star,Toys,343.72
15371,552,8605,2023-04-17,8.0,Tara Ingram,theresa43@yahoo.com,West Natalie,Charge,Furniture,58.99
15372,4818,10008,2024-04-07,10.0,Nathan Velazquez,katherine56@hotmail.com,Murphytown,Write,Books,420.86
15373,594,5223,2023-07-09,10.0,Sharon Wilson,delacruzadam@hotmail.com,New Michael,Page,Toys,162.11
15374,6272,8348,2024-01-01,4.0,Amanda Gonzales,jonesjames@bennett.net,Hernandezmouth,Sister,Furniture,409.91
15375,3113,1628,2024-07-13,5.0,Daniel Nguyen,parrishjohn@hotmail.com,South Heatherhaven,Determine,Electronics,45.41
15376,9707,1723,2025-01-20,5.0,,,,Site,Electronics,396.62
15377,6528,421,2024-09-17,8.0,Rebecca Shaffer,savannahvillarreal@hampton.com,West Mariahborough,Movie,Toys,474.42
15378,8491,7828,2023-07-30,4.0,Veronica Parks,emily32@yahoo.com,Lake Elizabethside,Student,Books,73.73
15379,7668,6456,2024-02-02,4.0,Melissa Baldwin,julie91@yahoo.com,New Brandon,Itself,Furniture,10.05
15380,7963,4084,2024-08-05,6.0,Spencer James,robinsonholly@yahoo.com,Christopherchester,Blood,Toys,429.71
15381,9707,2486,2024-11-13,5.0,,,,Reveal,Electronics,44.82
15382,856,3397,2023-08-10,10.0,Nicole Craig,wendylawson@gmail.com,Port Joanntown,Tax,Furniture,320.7
15383,3345,2242,2023-07-05,1.0,Benjamin George Md,sellersmichael@gmail.com,Lake Juan,Against,Furniture,10.11
15384,7171,820,2023-07-21,9.0,Mrs. Tammy Oconnor Md,deleonbrenda@robinson.net,Mitchellfort,Occur,Electronics,372.65
15385,3773,1657,2024-06-23,2.0,Joel Burns,matthewpatton@yahoo.com,New Amberside,Item,Furniture,248.65
15386,6513,6688,2023-12-07,6.0,Brittany Oneill,ivillarreal@hotmail.com,Port Caitlin,Personal,Furniture,436.52
15387,1756,9941,2024-05-25,2.0,Michael Buchanan,angelalee@cox.com,East Lesliemouth,Two,Toys,195.04
15388,9032,3262,2023-08-29,7.0,Brittany Wright,shelleymatthews@gmail.com,Port Benjaminside,Perhaps,Toys,253.92
15389,9445,8525,2023-11-20,1.0,Stephanie Kelly,martinsharon@stewart-coffey.net,Benjaminville,Box,Books,212.49
15390,9747,4663,2024-02-04,2.0,,,,Hospital,Electronics,353.56
15391,1295,3531,2024-08-18,1.0,Morgan Frost,brian66@peterson.biz,Larryberg,Allow,Furniture,151.62
15392,3208,4546,2023-12-03,8.0,Megan Garcia,jeremymoore@castillo.com,South Markville,Hard,Electronics,226.55
15393,6379,434,2023-06-04,1.0,Laura Bryan,tamarawilliams@hotmail.com,East April,Give,Toys,445.45
15394,1064,1441,2023-06-12,9.0,Cathy Arnold,hgallagher@yahoo.com,Marytown,Similar,Books,380.35
15395,570,2918,2023-07-19,8.0,Holly Mcguire,jillgalvan@yahoo.com,Haysland,Power,Furniture,195.61
15396,2817,5654,2024-08-10,1.0,Phillip Baker,vhickman@lawrence-villegas.info,Lake Alyssa,Prepare,Toys,230.93
15397,5897,3379,2023-05-17,9.0,Deanna Love,hillcolleen@johnston.biz,Cantrellbury,Indeed,Electronics,490.88
15398,6594,5747,2024-07-09,6.0,Brooke Martin,denise46@gmail.com,New Debrachester,Organization,Books,425.92
15399,5716,4245,2024-10-02,5.0,Kimberly Bruce,michellerobinson@hotmail.com,North Donald,Body,Furniture,225.01
15400,7938,3668,2023-07-12,3.0,Nicole Hernandez,traceydavis@yahoo.com,East James,Sign,Books,456.19
15401,2088,4370,2025-01-11,3.0,Jason Huber,boydelizabeth@yahoo.com,Port William,Any,Books,429.31
15402,1642,7786,2024-08-07,3.0,Dr. Stephanie Smith,theresa58@gmail.com,Lopezland,Together,Books,200.31
15403,6005,7503,2024-03-21,9.0,Jesse Willis,jennifercastillo@simmons.com,Port Louisshire,Level,Electronics,333.85
15404,1834,221,2023-09-15,7.0,Rick White,johnsonjonathan@hotmail.com,Smithmouth,Eat,Furniture,178.56
15405,59,782,2023-08-12,2.0,Andrew Dawson,ashley74@hernandez.com,Port Michael,Player,Electronics,258.77
15406,2236,2561,2023-12-28,4.0,John Sanders,john22@hotmail.com,Lake Brittneymouth,Charge,Toys,108.04
15407,8964,5379,2024-02-15,3.0,Rebecca Weber,nicholascross@hotmail.com,South Alejandrachester,Necessary,Books,489.37
15408,6158,8229,2024-07-24,10.0,Paul Adams,tammy92@hotmail.com,Port Lisachester,Thus,Books,141.37
15409,1282,5992,2023-12-08,9.0,Destiny Copeland,delgadothomas@yahoo.com,Lake Ashley,Find,Furniture,320.73
15410,5122,1391,2025-03-22,10.0,Wayne Williams,jimmybrown@zamora.com,Megantown,Police,Furniture,170.51
15411,5594,2582,2024-08-06,9.0,Michelle Mcgee,banderson@yahoo.com,Jenniferburgh,Sense,Books,254.13
15412,7458,9002,2024-07-19,8.0,Bradley Hansen,wtaylor@carter.com,South Anita,Current,Toys,447.19
15413,4764,7876,2024-12-04,1.0,Zachary Rios,bonillavincent@yahoo.com,Port Raymond,Soldier,Books,289.8
15414,4843,7267,2025-04-02,3.0,Alexander Thompson,simpsontanya@gmail.com,Kimberlyfort,Garden,Furniture,253.92
15415,5295,3775,2025-03-16,10.0,Melissa Nelson,shayes@rogers.com,Lake Maria,Which,Books,17.32
15416,4942,2959,2024-05-06,6.0,Joshua Bowen,steve60@hotmail.com,Ernesthaven,List,Electronics,388.89
15417,116,5732,2024-08-18,7.0,Laura Thomas,stephen13@gmail.com,Richardchester,End,Furniture,52.24
15418,1720,6516,2023-06-23,7.0,Brianna Hudson,cisneroscrystal@cook.com,Kramershire,Program,Toys,68.79
15419,2746,6732,2024-10-10,8.0,Jamie Payne,xarias@martin.com,New Carrie,Side,Toys,499.13
15420,7240,9488,2024-06-22,5.0,Christy Ochoa,oscarbishop@allen-massey.biz,Nguyenshire,Describe,Electronics,162.52
15421,1444,6059,2024-07-25,9.0,Isabella Myers,pcook@james.com,Nicolemouth,Chair,Furniture,402.0
15422,4192,6778,2025-02-23,8.0,Katelyn Pennington,gonzalezmorgan@hotmail.com,New Doris,From,Furniture,59.68
15423,3011,3317,2024-04-23,10.0,Amy Johnson,lorisims@ramirez-garcia.org,North Rachael,Reflect,Books,216.55
15424,7856,1402,2024-08-12,10.0,Dustin Green,dana21@gmail.com,Brentshire,Degree,Furniture,331.32
15425,3693,5120,2023-07-30,6.0,David Thompson,meganbrown@yahoo.com,Haysland,Certain,Furniture,292.76
15426,5219,3389,2023-11-25,6.0,Matthew Thomas,herreratammy@mathis-williams.com,Lake Timothystad,Reality,Toys,21.05
15427,8976,3447,2024-12-09,3.0,Christopher Johnson,harrisemily@love.net,East Donna,Up,Electronics,72.82
15428,2146,4020,2024-02-09,9.0,Kimberly Patrick,alexanderlisa@harris-cantu.com,Matthewfort,Couple,Furniture,25.75
15429,6604,741,2023-05-21,4.0,Michael Williams,crystal44@gmail.com,Timothymouth,Land,Toys,226.31
15430,3146,1774,2024-10-26,7.0,Mr. Dillon Ramos Dvm,nathan89@gmail.com,East Ryanberg,Station,Toys,295.81
15431,2743,4468,2023-10-11,6.0,Melissa Chavez,awatts@gmail.com,New Sharonhaven,Manage,Electronics,97.74
15432,9793,7969,2025-01-25,6.0,,,,Chair,Books,253.92
15433,6978,6120,2023-12-16,10.0,Mary Hudson,pallen@snyder-tate.com,Port Kennethtown,Heavy,Electronics,470.5
15434,4563,7004,2023-10-13,8.0,Austin Price,robinmartin@hunt-hardy.biz,Alvarezfort,Cultural,Electronics,49.51
15435,6037,1076,2024-06-13,4.0,Jimmy Williams,jenniferbrennan@conner.info,Lake Brandon,Reason,Electronics,401.69
15436,6972,7270,2024-05-16,1.0,Jennifer Cruz,ryanmeyer@jones.com,East Susanberg,Minute,Toys,287.26
15437,7532,8725,2024-02-27,7.0,Annette Jacobs,mariabanks@gomez-nguyen.com,East Cindytown,Available,Books,198.22
15438,2714,6941,2023-09-06,5.0,Patricia Sweeney,ypeters@pace.org,Caitlynbury,Training,Books,198.34
15439,1104,2077,2023-12-11,2.0,Michelle Thomas,anthonyclark@jones.com,East Yolandahaven,Perhaps,Furniture,355.53
15440,3752,3976,2024-11-21,1.0,Tracey Peterson,jean22@gmail.com,Stevenburgh,Moment,Furniture,174.52
15441,8881,1417,2024-09-20,2.0,Anthony Martin Jr.,kellyturner@yahoo.com,North Selena,Call,Electronics,253.92
15442,9126,9851,2023-10-19,10.0,Christopher Harrison,jason72@marsh.com,Port Daniel,Born,Electronics,99.98
15443,7155,1003,2024-09-10,3.0,Michael Willis,ohenderson@hotmail.com,Heidiberg,Behind,Electronics,176.32
15444,700,1254,2024-07-12,3.0,Stephen Johnson,csantiago@griffith.com,East Tylerport,Article,Electronics,214.97
15445,483,8819,2024-04-13,3.0,Kim Trevino,matthew06@gmail.com,West Trevor,Board,Books,54.84
15446,4881,4083,2024-02-01,5.5,Julia Roth,jason72@hensley.com,Hopkinsbury,To,Books,486.14
15447,98,5487,2023-05-23,5.0,Louis Wolf,bchambers@gmail.com,Mistyton,Indicate,Books,88.04
15448,4401,6885,2024-07-19,1.0,Tracy Edwards,nguyencarolyn@hotmail.com,New Carolynview,Cultural,Electronics,199.6
15449,2423,9151,2024-05-02,7.0,Ronald Hernandez,lawrence29@yahoo.com,New Shannon,Response,Furniture,95.32
15450,2496,6753,2023-11-25,5.0,Derrick Jenkins,hunterharris@brown-brennan.com,Nobleside,Movement,Toys,425.1
15451,9572,2550,2024-06-02,9.0,Charles Jones,rthompson@mcfarland.net,New Michaelton,Travel,Toys,257.72
15452,5028,574,2024-02-22,8.0,Amy Fitzgerald,hhess@pierce.net,North William,Our,Books,430.37
15453,708,9849,2023-11-02,9.0,Danielle Willis,katherine30@boyd-baker.com,Lake Danielmouth,Business,Furniture,21.85
15454,4575,9930,2023-11-20,8.0,Zachary Valencia,johnsonvalerie@yahoo.com,Robertton,Now,Furniture,297.4
15455,1067,4980,2024-12-13,1.0,Crystal Jefferson,jessicabrown@stone.com,New Jaredchester,Term,Electronics,151.3
15456,3811,4836,2025-03-17,4.0,Danielle Allen,apierce@hayes.com,North Charlestown,Account,Furniture,416.58
15457,8252,5180,2023-12-05,6.0,Ronald Anderson,jose72@yahoo.com,Port Samantha,Break,Furniture,442.38
15458,1053,5750,2023-07-11,6.0,Daniel Melton,oreynolds@mueller-wells.com,Longville,Pretty,Electronics,480.15
15459,7203,8861,2023-04-19,8.0,Gary Jones,nguyenlaurie@butler-miller.org,New Brianna,Chance,Furniture,76.19
15460,2178,7358,2023-08-12,1.0,Brandon Murray,elainemaynard@chavez-holmes.biz,West Michael,Lose,Books,179.12
15461,4130,2433,2024-10-15,9.0,Scott Avila,connor14@yahoo.com,Lake Larryshire,Phone,Electronics,233.33
15462,3794,4975,2024-02-06,8.0,Benjamin Hanson,mflowers@yahoo.com,Cabreramouth,Necessary,Electronics,98.75
15463,9828,5304,2023-05-02,7.0,,,,Pm,Electronics,184.82
15464,1962,7288,2023-07-13,4.0,Matthew White,qstevens@barber-ball.info,Salazarbury,Green,Books,30.76
15465,8483,2901,2024-09-05,3.0,Christopher Cain,yhooper@lyons.com,Shawnstad,Professional,Toys,172.09
15466,2608,567,2025-03-27,3.0,Susan Hensley,rcherry@hotmail.com,South Traceyborough,Pattern,Furniture,54.79
15467,3312,1995,2025-03-09,1.0,Kyle Gibson,robertrhodes@haas.com,Jesseport,Easy,Electronics,115.7
15468,1825,5285,2023-06-13,4.0,Daniel Collins,kurtsimpson@yahoo.com,Keithton,Everything,Furniture,114.77
15469,7210,4956,2025-01-24,10.0,Alan Stokes,hernandezscott@gmail.com,South Kevin,Not,Electronics,180.72
15470,6034,1150,2025-03-21,6.0,Lawrence Fox,mdyer@chen-olson.com,Port Alanfort,Call,Toys,404.47
15471,3078,6917,2024-10-17,10.0,Brian Collins,paige79@lucero-thompson.com,Port Tasha,Cost,Books,154.36
15472,3518,2651,2024-05-02,7.0,Joann Gomez,paulcampbell@gmail.com,Michaelfurt,People,Electronics,162.05
15473,7615,10007,2023-06-21,2.0,Anita Mills,daniel79@patel-henderson.biz,Emilyville,Letter,Toys,20.11
15474,695,9476,2025-02-20,4.0,Amanda Hartman,teresa06@powell.com,Stevenhaven,So,Books,139.63
15475,7394,7647,2023-12-24,1.0,Ryan Hutchinson,xrobles@miller.biz,South Crystalhaven,Ago,Electronics,167.47
15476,2200,1402,2025-02-08,6.0,Jennifer Ramirez Dvm,bryan54@charles.com,South Russell,Degree,Furniture,331.32
15477,1404,2838,2023-06-10,4.0,Kaitlyn Smith,cynthialawson@vasquez-barnes.com,North Gina,Try,Toys,44.43
15478,1293,6394,2024-05-09,10.0,Robert Jones,simmonsmichael@hotmail.com,East Nicholas,Contain,Electronics,304.8
15479,9590,4104,2023-12-31,3.0,Michelle Howe,martinezveronica@mendoza.net,Leroytown,Minute,Books,236.36
15480,7694,9473,2024-05-10,10.0,David Leon,hannah66@yahoo.com,East Keith,Go,Books,341.2
15481,9602,1678,2024-02-08,4.0,Christopher Holmes,robertgibson@gmail.com,Parsonsland,Fine,Electronics,32.21
15482,9435,621,2024-05-31,3.0,Angel Coleman,wfoley@yahoo.com,Lake Christianview,Coach,Furniture,172.47
15483,267,227,2023-12-20,4.0,Kerry Cruz,jasonmassey@townsend-morrison.com,Harpermouth,City,Toys,5.18
15484,4264,9588,2024-07-03,1.0,Latoya Cox,denise11@yahoo.com,South Jesus,Difference,Electronics,222.65
15485,520,4912,2024-11-04,2.0,Veronica Bradley,jacobthompson@walter.com,New Amberview,Those,Furniture,294.33
15486,9711,1935,2024-08-10,7.0,,,,Specific,Furniture,118.75
15487,7372,9371,2024-01-31,5.0,Angelica Mendoza,johnssara@hotmail.com,South Jenniferland,Individual,Furniture,488.96
15488,5059,642,2024-07-06,3.0,Tyler Jones,kimberlyford@hotmail.com,East Justin,Attention,Books,471.73
15489,334,6592,2023-10-05,8.0,Kevin Kim,zperez@gmail.com,South Donnaside,Answer,Electronics,180.76
15490,6989,5031,2025-02-10,10.0,Sean Mcpherson,richard18@dominguez.com,West Joshua,Page,Furniture,9.57
15491,5272,3553,2024-08-23,1.0,Sandra Warren,simonmichael@pena-cunningham.com,Jacksonview,Effect,Toys,337.02
15492,7256,570,2023-08-08,6.0,Denise Mckenzie,julia42@gmail.com,South Barry,Black,Electronics,107.81
15493,7774,4532,2024-07-16,5.0,Ashley Jones,kennethsalazar@hoffman-french.com,Larsonland,Baby,Electronics,475.11
15494,8200,9161,2024-04-15,6.0,William Holloway,awilson@gmail.com,East Christopherville,Against,Books,246.68
15495,7262,1351,2025-01-20,2.0,Carlos Davis,ernestpierce@mcbride.com,Port Patrick,Fight,Books,337.29
15496,3177,5052,2024-04-06,8.0,Michelle Thompson,adamstracy@palmer-johnston.com,Hollandport,West,Toys,404.54
15497,4589,4901,2023-11-02,4.0,Abigail Saunders,jbartlett@clark-macdonald.com,North Robert,Consumer,Electronics,416.2
15498,3864,3912,2023-06-12,8.0,Jade Wagner,katherine02@kelly.biz,Lake Mariachester,Process,Books,30.9
15499,7578,8045,2024-01-05,6.0,Jennifer Vance,jeremynewton@hotmail.com,South Lauriefort,Ahead,Books,74.1
15500,7119,6457,2025-01-26,6.0,Lori Villanueva,ellisaaron@jones-guzman.com,East Nancyfurt,Then,Toys,253.92
15501,6167,3424,2023-10-10,3.0,David Moore,amanda91@caldwell.com,Lake Alison,Industry,Books,179.07
15502,7178,1480,2023-12-14,2.0,Amy Copeland,ruizjeanette@yahoo.com,West Victoriafurt,Head,Electronics,93.58
15503,8936,1098,2023-11-25,5.0,Kevin Davis,karawilliams@gmail.com,Evansmouth,Training,Books,21.74
15504,662,1413,2023-06-17,5.0,Ronald Stewart,yjohnson@carpenter.biz,New Saramouth,His,Books,126.23
15505,4458,7202,2024-02-27,1.0,Amanda Erickson,debbie59@drake-carlson.info,Prestontown,Factor,Electronics,464.19
15506,4485,10071,2024-02-26,10.0,Christine Phelps,michellemartin@gmail.com,New Randall,Message,Books,134.42
15507,9881,9041,2024-10-30,10.0,,,,Center,Electronics,473.32
